config1,config2,mean_rmse_config1,mean_rmse_config2,std_rmse_config1,std_rmse_config2,t_statistic,p_value,cohen_d,significant_force_rmse,better_config
hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.20449679405253948,0.22431200489924383,0.004523406373147026,0.004283156824383148,-9.542604951967062,5.387048339541085e-08,-4.498427114480159,True,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.19423690680301775,0.2127711368919078,0.004436286608539018,0.003133830893513836,-10.237018746760915,5.405699947115615e-08,-4.825776916645638,True,hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.21365747953798742,0.23257999162634416,0.004264504843055174,0.004164990229115318,-9.523206925025343,5.4232652897187874e-08,-4.489282796885407,True,hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_060_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.186418048807259,0.21316567144526058,0.0063856400700684065,0.004328212644792544,-10.401886482928285,5.4608531294605665e-08,-4.903496312807518,True,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_029_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,0.19733375791919525,0.22445514891323035,0.0037507787681437432,0.006325256446150054,-11.064354296062627,5.469099079890755e-08,-5.2157866347975945,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.18398307605308697,0.20345481535820664,0.0046417545347173786,0.0030928725591807633,-10.472824120243175,5.495873899208297e-08,-4.936936635731992,True,hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.19884219497677205,0.22407521972069525,0.005820220069954927,0.005398474951601893,-9.535787401209037,5.568472718616132e-08,-4.495213290232103,True,hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.18239709264590206,0.21384537817809693,0.005973135935875554,0.0075312158849155765,-9.814947121403412,5.6318320531395144e-08,-4.626810444354492,True,hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.18398307605308697,0.20449679405253948,0.0046417545347173786,0.004523406373147026,-9.495204773167286,5.652261345764858e-08,-4.47608245590764,True,hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.1989055082850888,0.2127711368919078,0.0030634672169123777,0.003133830893513836,-9.491731341980387,5.6731824808479784e-08,-4.474445064743481,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_010_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,0.19841805111744593,0.23439623684983457,0.007206790827368897,0.0026527654314562423,-14.054860681937683,5.6749614082015876e-08,-6.625524864553546,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.20550064258194467,0.2238019050727941,0.0031706947388936025,0.004400987599029344,-10.121997635745231,5.675600646487288e-08,-4.771555444926436,True,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.21256117541904385,0.23257999162634416,0.0046921926406025645,0.004164990229115318,-9.572184346186265,5.6900033312765116e-08,-4.512370974637351,True,hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.17229209510332644,0.2007664883677925,0.00584867136313662,0.006707670045304332,-9.59872848538769,5.697254668204693e-08,-4.5248840018574095,True,hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.19985677398160243,0.2217209904693507,0.00521150122093544,0.003391873940222868,-10.548693462729615,5.7133472880060394e-08,-4.9727017867695436,True,hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.21122321017480009,0.24057241547657343,0.006824483342665905,0.003936969182024755,-11.175454286894189,5.718540148894373e-08,-5.268159672735435,True,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_011_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,0.21401593214847872,0.23257999162634416,0.004141210681548604,0.004164990229115318,-9.482110070130199,5.728412807058382e-08,-4.469909553697543,True,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.20499603756342646,0.22265846632763303,0.0037828567330857044,0.004085289364830054,-9.516859838933826,5.734508177312291e-08,-4.486290751808015,True,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.20211698864080707,0.21722526443573878,0.0034197206301654257,0.003340849674937524,-9.480653424483437,5.76619519310558e-08,-4.469222884354468,True,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.2007664883677925,0.22861318916227344,0.006707670045304332,0.004939660318930717,-10.028521651486088,5.7751740013706624e-08,-4.727490443361285,True,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.20549200026337544,0.2238019050727941,0.003425460300348686,0.004400987599029344,-9.849402840518213,5.776521740643885e-08,-4.643053026112315,True,hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.20549200026337544,0.22265846632763303,0.003425460300348686,0.004085289364830054,-9.659716689535356,5.794914888617123e-08,-4.553634117007546,True,hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.20211698864080707,0.22121129119396504,0.0034197206301654257,0.0046004767173393095,-9.993064899619604,5.7972213664778545e-08,-4.710775970238859,True,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.1954854701970169,0.22208317725325946,0.0052114637995057285,0.006357565161364717,-9.706503577986897,5.823126733080202e-08,-4.575689667737348,True,hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.21009357774932916,0.2271037374844281,0.002922217875743715,0.004097876732519355,-10.139004755114431,5.835652780791373e-08,-4.77957267788271,True,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.22265846632763303,0.24057241547657343,0.004085289364830054,0.003936969182024755,-9.472327841617842,5.87801726084117e-08,-4.465298166953406,True,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.19136897560294813,0.21693123556590063,0.006068513079794013,0.003798642266894768,-10.711391274166258,5.895425452021003e-08,-5.049398270603583,True,hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.2075035499652737,0.2223259825958347,0.003391859137774939,0.0032457917488905846,-9.471880299777453,5.9110248267278346e-08,-4.465087193706603,True,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.19423690680301775,0.21365747953798742,0.004436286608539018,0.004264504843055174,-9.467926993415702,5.9254167826349494e-08,-4.463223587215602,True,hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_004_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.20981052433916958,0.23084594630318855,0.0038744539821047403,0.005072222570628669,-9.887082949959021,5.926253224452885e-08,-4.660815600046612,True,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.2181351883247565,0.19900704417673032,0.0033026860283041776,0.0046146784750000615,10.112207570678477,5.931927348895992e-08,4.766940363995129,True,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_057_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_003_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.2180243197739632,0.23347816082526865,0.0031128870179095353,0.0036780130343311477,-9.621587585815679,5.951596768818145e-08,-4.5356598851403795,True,hpo_057_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_000_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,0.22121129119396504,0.24057241547657343,0.0046004767173393095,0.003936969182024755,-9.592487454462013,6.01810763853461e-08,-4.521941951664648,True,hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_060_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.19145324520462953,0.21316567144526058,0.005188298525412543,0.004328212644792544,-9.640517394117998,6.041698426855121e-08,-4.5445834823518,True,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.19015165467524323,0.22208317725325946,0.0076326924553058615,0.006357565161364717,-9.643478796884468,6.044677296435445e-08,-4.5459795010037976,True,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.18239709264590206,0.2076379784112101,0.005973135935875554,0.0036319982304843642,-10.831927010358918,6.083514958043131e-08,-5.106219361561678,True,hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,0.18065494603751395,0.2127711368919078,0.0069536318999889775,0.003133830893513836,-12.6322648378203,6.113506168709611e-08,-5.954906752378077,True,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.18491538321505765,0.2075035499652737,0.005387357842691856,0.003391859137774939,-10.644441261417388,6.156105340693e-08,-5.017837731926749,True,hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,0.2127711368919078,0.22610897950966688,0.003133830893513836,0.002813910002397755,-9.500412295844432,6.164223785325826e-08,-4.478537305639771,True,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.18239709264590206,0.21122321017480009,0.005973135935875554,0.006824483342665905,-9.535300192828934,6.178752536238393e-08,-4.494983617999155,True,hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512,0.21401593214847872,0.1939754771374668,0.004141210681548604,0.00474953768408888,9.540942530584564,6.182812680037206e-08,4.49764344152499,True,hpo_077_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_055_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,0.22034606773510226,0.2011866667974268,0.00462962141623094,0.0035989075431855154,9.802014019914765,6.185464652103717e-08,4.620713721844893,True,hpo_052_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,0.19523981751201225,0.21009357774932916,0.0035675348994297354,0.002922217875743715,-9.662911322181104,6.19884983141435e-08,-4.555140081279018,True,hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
